start	end	text
1961395	1963818	I'm going to try to hide in shadows holding there.
1963878	1966761	So you want to use your bonus action to do a hide.
1967922	1968703	Roll your stealth.
1971344	1972065	Thirteen.
1972345	1973205	Plus your stealth.
1973426	1973586	Yep.
1973746	1975127	Which is 720.
1975587	1978289	So you're hiding right there and you have an action still.
1978650	1978950	Okay.
1979290	1980991	So you're gonna just ready the action.
1981052	1983073	If anybody comes out the door, you slash them?
1983453	1983613	Yeah.
1983734	1986576	I'm just gonna have my dagger and my scimitar out.
1986876	1988017	Okay, so you're just standing there.
1988237	1988597	Yep.
1988637	1989738	Just watching.
1989958	1991520	Okay.
1992120	1992760	Next person.
1992941	1994422	I levitate his ass.
1994442	1994962	I got the rope.
1995162	1995643	Ready to go.
1997083	1999724	All right, so you cast Levitate.
2001264	2003465	First level, second level spell slot.
2003525	2003825	I did.
2003925	2004845	I marked it.
2004885	2006626	You move 20 feet up in the air.
2009267	2011207	This is creepy.
2011567	2014748	Do the rest of you want to wait, or what do you want to do?
2015589	2022031	Palmer Bear, I want you to start going up, and I'm going to take back with Folsom, because he clearly needs some help.
2022411	2023211	A little nervous right now.
2025829	2026089	Right.
2027050	2028151	So Paul, you start climbing?
2028311	2028491	Yep.
2028651	2028951	Okay.
2029312	2030652	So Paul starts climbing at the wall.
2031033	2031753	You're just hanging out.
2032374	2032754	Okay.
2032854	2033254	Levitating.
2033274	2036056	Sorry, I can't do more than 20 feet around.
2037177	2042621	Now, do you guys want to just wait for Tyrus to be levitated up?
2043742	2044022	I think...
2045668	2047088	You should go.
2047108	2048389	Paul's going to keep climbing.
2048449	2051809	In fact, Paul is climbing 15 feet per turn.
2051829	2053890	He's going up 20 feet per turn.
2053930	2054150	Okay?
2054450	2055710	So you guys wait.
2055730	2056990	Gouge, you're just sitting here, right?
2057730	2057990	Yes.
2059571	2060591	Okay, you're nothing.
2060811	2062511	You're just basically waiting.
2062531	2064411	So 18, 20 seconds go by.
2065452	2072613	You come up to the top of the wall and step off to here.
2074802	2075482	Tied the rope off.
2075883	2076683	Does he even see me?
2077243	2078204	He sees you right there.
2079465	2080765	So you hook the rope off?
2080805	2080986	Yep.
2081466	2086188	And I'm gonna stand there like a hobgoblin.
2086228	2091471	So you're basically like a hobgoblin.
2091531	2095754	You're on your knees though, right?
2095794	2097035	Yeah.
2097375	2097995	They could be big.
2098035	2098716	They're big guys.
2098756	2099356	They could be big.
2099416	2101037	I mean, they're like, okay, they're bigger than...
2101877	2104218	Regular goblins, but they're not like six foot.
2104398	2105038	They're big!
2105378	2107299	They're not as big as bugbears.
2107579	2109780	They could be six foot.
2109980	2111821	He's obviously not the runt of the litter.
2112061	2116802	Well, you gotta think, because we took out a hobgoblin that fits his armor.
2116923	2121144	Oh yeah, that's true.
2121224	2124045	Alright, so...
2125045	2125866	Round up for that.
2126626	2129267	I want to see something, actually.
2130081	2130864	Where's the door supposed to go?
2130924	2131326	I remember.
2131747	2132169	Where's what?
2132349	2133594	So you're standing on the deck.
2133614	2134778	Where's that door supposed to go?
2139250	2141271	I'm on the back side of this tower, so that's a door going into here.
2141311	2142511	Sir, we think it gets us into this area?
2142531	2142611	Yes.
2142651	2143571	We're not right here?
2143591	2144412	Okay, Aidy, real quick.
2144472	2147313	Are we to the front of this tower, or are we on the back side of this tower?
2147333	2148233	No, no, you're right here.
2163820	2167802	And that door goes into the big area, not the tower.
2167842	2169283	So we are right here.
2169323	2173785	We're on the south, westerly part.
2174306	2177147	So I think the door goes into the tall tower, right?
2177187	2178948	Doesn't that door go into the tall tower?
2179108	2183871	Okay, Paul, you get up to here.
2185359	2186319	I have two of you.
2186639	2187540	The rug comes down.
2187560	2189100	You guys want to start climbing up it?
2189440	2189801	Okay.
2190161	2192342	We and him will start climbing.
2192382	2193522	You want to levitate yourself up?
2193982	2195263	I'll climb.
2195303	2197363	Get me in the shadow where I'm not seen.
2197683	2200204	Okay, so you're right here.
2200424	2202145	This next round, these guys are climbing.
2202425	2204366	Where do you want to run to?
2204646	2205506	Make sure he gets up.
2208384	2210146	Get me next to Gouge.
2210186	2216051	Okay, so you run to there and you want to hide with your bonus action and ready your crossbow.
2216672	2217633	Roll your stealth.
2217773	2223639	So you basically sit next to Gouge and watch the hobgoblins over there fight.
2234348	2237629	Jude, you go up, I'll go left.
2238289	2241391	Folsom's going up for sure, then you go, and then I'll take the rear.
2241431	2243211	There's two ropes, right?
2243351	2245752	Oh, there's one.
2245832	2251294	Then I'm watching them to make sure they don't fall or need help or something like that.
2251414	2256676	So, twenty seconds later, Folsom comes up and comes over the edge and lands there.
2259015	2260576	I don't think so.
2260736	2261917	What is your dex, by the way?
2262197	2262758	Uh, 15.
2263278	2266361	No, you're fine.
2266621	2268943	Alright, and where do you want to go?
2268963	2272585	Do you want to stand next to Tyrus, or do you want to run over to these guys?
2272745	2273426	I'll be with Tyrus.
2273566	2278250	I'll put you in here, and I'll turn him around so he's watching the other way.
2279270	2280011	Watching your back?
2280071	2281872	Watching my back, because I'm watching the guys over the edge.
2282193	2282513	Okay.
2283834	2284334	Then I'll go.
2284534	2285275	Jude comes up.
2287353	2289954	Dude comes up.
2290374	2291895	You guys still have not been noticed.
2292635	2294276	I just squat down in the shadows.
2295256	2295896	You want to stealth?
2296297	2296497	Yep.
2296757	2298177	Okay, so you come to here and squat?
2298317	2298517	Yep.
2298797	2299998	Okay, roll yourself.
2300798	2302919	Fifteen plus seven.
2302999	2303919	All right.
2304840	2305860	And then Merrick, you come up?
2305880	2306400	They're coming up.
2306420	2307521	All right.
2309342	2311122	Fifteen seconds later, Merrick is right there.
2311262	2314744	You guys have just been sitting here for about 45 seconds.
2315204	2315504	Okay.
2316151	2318178	Merrick gets up on the wall.
2318760	2319784	Put that patch on me.
2319944	2320326	Okay.
2330688	2332730	You don't know anything about this place either.
2332870	2334351	It's only the sanctuary.
2334551	2338575	Yeah, we're trying to get to him, but he's down below.
2338955	2339576	Merrick knows.
2339956	2340476	Merrick knows.
2340697	2342378	Okay, so I know exactly where we're at.
2342979	2343839	Oh, yeah.
2343960	2345041	Okay, so where does this door lead?
2345521	2348984	Okay, the door goes into the tower, and the sanctuary is that way.
2349184	2351546	There's a great hole where there are fortifications.
2355890	2363256	And then at the end of it, there's another door that leads to a place where there's a guard room and the sanctuaries on the other side.
2364097	2365958	Guys, I think we should get up that tower also.
2366018	2368761	It's going to get us out of vision of these 40, whatever's going on here.
2368781	2370102	Let's get in this tower.
2370602	2372744	Okay, take the rope off.
2373965	2376827	I'm going to proceed in with stealth.
2377408	2377728	Okay.
2378369	2382352	And then I'm going to take this body and I'm going to
2384487	2385507	Picture it over the wall.
2386088	2388008	I think it's a good idea.
2388568	2389228	Get rid of the body.
2389629	2392029	No disagreement.
2392870	2394330	As he's lifting off the body, I search.
2394950	2396951	I'm looking for any keys, any bags of gold.
2396971	2397671	Oh, you got some keys.
2397751	2399912	I got keys, and I got an insignia.
2412035	2414197	And I'll pick up this crossbow.
2414998	2415859	I'm a gel fan.
2415879	2417160	No, no, I don't do the language.
2417400	2418741	It's so much the gel fan.
2418761	2421443	Do you go ahead and write a suicide note?
2421503	2422544	I don't know where it is.
2422624	2424005	I don't know where it is.
2424045	2424906	I don't know where it is.
2424946	2425967	I don't know where it is.
2426087	2430291	I don't know where it is.
2430431	2431972	I don't know where it is.
2432112	2435115	I don't know where it is at all.
2435135	2436576	I kind of don't think it would.
2449194	2450215	So which way are we headed?
2450635	2452837	Is that one of those coins?
2453398	2455080	Yeah, where does the pack I got?
2455180	2456161	Oh, that's interesting.
2456261	2456922	I got online.
2456962	2458904	I got one that's like a memento mori.
2458944	2460866	It's like a skull.
2461246	2462368	Is that two-sided dice?
2462947	2464268	No, it's not just a set of dice.
2464328	2464948	It's like a coin.
2464988	2465528	It's circular.
2465548	2466389	It's kind of like one of these.
2466409	2467829	They'll make like a steel coin.
2467849	2468609	What's on your coin?
2469530	2470690	It shows a skull.
2470830	2471471	Yeah.
2471751	2472671	What's that translate to?
2472771	2474872	It's basically like all life is fleeting.
2475793	2479134	All right, so Gouge, you look into the room.
2480535	2481895	You see a hobgoblin right there.
2483416	2483936	Okay.
2483956	2484677	Guardian there.
2485057	2485317	Okay.
2485337	2485977	Doors open.
2487158	2487598	Okay.
2489279	2490039	I reach around.
2492005	2492745	To Paul.
2494186	2496646	Slip back with him.
2499967	2500487	Take a shot.
2500527	2501447	There's a hobgoblin.
2502048	2502948	Wait a minute.
2503568	2506969	I can distract him if you shoot around me.
2507769	2510890	No, I want him to take a stealthy shot right there, unseen.
2511050	2512090	He's got his crossbow loaded.
2512110	2513470	You can probably drop him.
2513750	2514931	And if not, I'm rushing him.
2516258	2520120	Okay, so I go to where he sits, and what do I see?
2520200	2524302	You transfer places, look around the corner, and you see a hobgoblins sitting right there.
2525902	2526703	Okay, alright.
2527963	2528804	I guess I'll make the shot.
2530104	2536487	So you point your bow with advantage because you're surprising him, and do you want to assassinate?
2539292	2541453	I can do that with a crossbow, can I?
2541693	2542513	Oh yeah.
2542533	2544314	Can you backstab with a crossbow?
2544374	2547995	You can sneak attack when you have advantage, so you can.
2548435	2550676	At advantage, you roll 2 die 20 to hit.
2550696	2550816	Ten.
2557345	2557845	16.
2558685	2561286	16 is the highest, plus what?
2561486	2565307	For the light crossbows, plus 6, that's 22.
2565327	2565527	22?
2565587	2566127	That hits?
2566768	2567948	You want to do a sneak attack?
2567988	2568928	That's 2-die-6?
2569008	2569808	Yeah.
2569828	2573569	The short crossbows, 1-die-8, so it's 2-die-8 plus 4-die-6.
2573690	2575070	Because 2-die-6 is 1-die-8.
2575210	2575530	2-die-8.
2575550	2576030	No, 2-die-8.
2576350	2576710	4-die-8.
2583390	2585091	Here's an eight.
2585151	2585872	Here's an eight.
2585892	2586672	What do I need?
2586692	2587232	Two die eight.
2587252	2587853	Four die six.
2587873	2590554	Don't roll like Gouge.
2609270	2610291	That's an eight, I see.
2610411	2613373	Eight, five, one, two-eighths.
2613913	2618876	So that's sixteen, seventeen, eighteen, twenty-three, twenty-four.
2619176	2620037	Twenty-four plus.
2620057	2621698	Twenty-four plus four.
2622579	2623579	So twenty-eight.
2624600	2625200	You hit him.
2625761	2626741	You like the neck shots.
2626901	2629043	You hit him in the neck and he falls.
2635539	2636700	You elbow?
2636740	2637781	Good job.
2638261	2639301	Quiet, quiet.
2639341	2639802	Good job.
2640242	2640542	Okay.
2640562	2643283	You move in?
2643563	2644524	Yeah.
2644604	2646965	One, two, three, four, five, six to here.
2647545	2648206	Look around.
2648906	2650107	Stairs going down here.
2651007	2651627	A door here.
2652208	2653308	It's open.
2654149	2656170	A dead hobgoblin here.
2656970	2658171	You don't see anybody in here.
2659465	2662273	There's torches on the wall.
2663055	2664960	What do you want to do?
2667758	2669780	I'm gonna go in.
2669920	2672382	Bring up the keys.
2672502	2673943	Merrick knows where we need to go.
2674343	2676625	Okay, so let's see your characters.
2677005	2677385	Who's who?
2678166	2680988	Merrick, Gouge, there's Gouge.
2681028	2682990	Just move me somewhere in the middle.
2683010	2685271	Put me right behind Gouge.
2686252	2687373	Okay, so you're here now.
2687493	2688234	That's your character?
2688894	2689775	I'm the green pawn.
2690035	2690876	Oh, you're the green pawn?
2690896	2691336	Who's this?
2691756	2692957	You're right there.
2697622	2698743	This is Merrick.
2699123	2699463	Merrick.
2699503	2701063	Is that the four-sided that makes music?
2701083	2701503	They're there.
2701523	2703023	That's Folsom.
2703424	2705064	Folsom and Jude.
2705504	2707685	Okay, so we'll do you first.
2708305	2708845	You run in?
2709165	2709425	Yeah.
2709945	2710925	One, two, three.
2711165	2712966	Where do you want to be?
2713246	2716006	Put me on that left wall.
2717347	2718647	Four, five, six to there?
2718887	2719127	Yeah.
2720007	2721007	And you got your crossbow?
2721067	2721267	Yeah.
2721328	2722468	And you want to ready your action?
2722488	2722988	Yeah.
2723008	2723288	Okay.
2726389	2728770	One, two, three, four, five, six, to here.
2729170	2733692	Do you want to dash or do you want to have an action ready?
2734772	2737793	I'll just dash into the corner.
2738233	2740094	One, two, three, four, five, to there.
2740734	2741054	Okay.
2742200	2743301	I'm going to dash in the middle of the room.
2744082	2745883	One, two, three, four, five, six.
2746183	2748005	One, two, three, four, five, six.
2748045	2748405	To there?
2748425	2748746	Yep.
2748986	2749927	Okay.
2750087	2753309	I'll move and dash and just post up it right there.
2753329	2754731	Two, three, four, five, six.
2754971	2756732	One, two, three, four, five, six.
2757173	2757893	Or do you want to be here?
2757953	2759515	Just up against the wall.
2759675	2760696	Okay.
2760996	2762237	I'm going in right next to Gouge.
2763118	2765019	One, two, three, four, five, six.
2765600	2766681	Do you have long strike?
2767381	2768042	Not active.
2768242	2768562	Okay.
2768602	2768883	Six.
2770121	2771822	One, two, three, four, to here.
2772603	2775886	Okay, so you guys enter the room.
2778468	2779709	What do you want to do now?
2780750	2781610	Okay, where do we need to go?
2782171	2783211	Shut that door behind us.
2783592	2784613	All right.
2784793	2785313	Can it lock?
2785713	2786014	Oh, yeah.
2786214	2787515	Okay, I'll shut the door.
2787535	2789376	And you can bar it if you want.
2789496	2790637	Tyrus, you're standing at the door.
2791138	2793039	Okay.
2793079	2794881	Well, I mean, if I bar this door, there's...
2796170	2798831	Nobody's going to come behind us.
2798891	2802513	I'd rather be in front where I can take a hit.
2802953	2804394	So you run into here and look at the body?
2804574	2804794	Yeah.
2805214	2806614	He's got a bag of coins.
2807255	2809336	He's got hobgoblin weapons.
2810336	2810856	Scalemail.
2811817	2812117	Okay.
2813257	2814318	So Tyrus, you move there?
2814878	2815838	Yeah.
2816519	2816759	Okay.
2816919	2818219	A bolt out of his neck if you can.
2819040	2821981	Can I pull it out?
2822241	2824162	I give it back to him.
2825260	2829182	Well, you pull it out, you can give it back later.
2829923	2831063	So where do we got to go from here?
2831123	2833745	Is there anything, a stairway up or is it just down?
2834065	2835326	This stairway goes down.
2835506	2836967	Is there any stairway up?
2837087	2837947	You don't see one.
2838628	2838908	Okay.
2838928	2839248	Okay.
2839268	2840629	There's something around that corner over there.
2841269	2842150	So what's my knowledge?
2844616	2847218	There's a stairway over here that goes to the top of the tower.
2848098	2856084	This stairway goes down to the inner port of locations, the level below.
2856545	2861408	The inner sanctum is that way through this doorway, right?
2861448	2863349	That's the safe room we're talking about.
2863369	2864790	It's probably going to be heavily guarded.
2864971	2866392	The safe room is where
2868779	2871581	Fairwind might be if he's holed up.
2871962	2879788	You don't know if he's there or not, but if he's safe and protected, he could have been a last stand there, and it would be hard for people to get to him.
2879848	2880629	Okay.
2880889	2885153	I say... You guys want to take sanctum?
2885193	2886694	I think that might be the best option.
2886714	2888255	Yeah, let's go across here.
2888436	2889817	Pinning ourselves inside, but...
2891582	2892002	Let's go.
2892423	2892943	I'll leave the way.
2892964	2893664	I'm going to go first.
2894005	2896667	No, I'll go first because if I'm going to take a bullet, it's going to be me.
2896728	2897148	I'll go first.
2897168	2898770	I want to stealth up.
2898790	2899531	I can stealth up, too.
2899551	2900351	Open your door.
2900552	2901232	It's open.
2902794	2903154	Okay.
2903775	2904716	But I also know the way.
2904736	2908400	I know which ways to look going up, so I feel like I should leave the way here.
2908580	2909802	You come in right behind me.
2913535	2919097	How about we crack open the door and see what's on the other side?
2919317	2921417	Can we look through and see the next room?
2922558	2924098	Just gonna look, that's the big question.
2924538	2925898	I'm going up there right now.
2925998	2927539	One, two, three, four, five, six, you come to here?
2932688	2933569	Gouge behind you?
2933949	2934189	Yep.
2934489	2935070	I'm behind them.
2935770	2937351	And what about you two?
2937372	2938232	You guys just waiting?
2938452	2940134	I'm gonna just position myself here.
2940374	2944337	If for any chance anybody comes up, I'll just pull them away.
2946058	2947719	Um, here?
2948059	2948420	Tyrus?
2948740	2949260	Yeah, Tyrus.
2949360	2951182	And Folsom, you're just kind of sitting there?
2951202	2951522	Yeah.
2951662	2955925	You're crouching down, watching Mark and Gouge do their thing?
2956145	2956786	Mm-hmm.
2956806	2957106	Okay.
2974966	2978628	You look down at the fortification of where this is.
2978788	2989714	Now this room has columns that hold up the ceiling every 20-25 feet.
2989814	2996077	They're hobgoblins stationed at these places.
2996738	2999059	Basically looking out at the fortification.
3003565	3004265	On guard.
3004686	3005806	Basically that way.
3005826	3006647	Looking out windows?
3007147	3008308	With arrow slits.
3008668	3009728	Looking that direction.
3009768	3011469	There are arrow slits in this direction.
3011509	3014791	You can tell that this is like the secondary defense.
3014811	3016852	People can make the wall, they go.
3016952	3023276	But there are like, I would say at least 20 hobgoblins you see in the room looking out those arrow slits.
3023696	3024636	And none on this side.
3024976	3025797	None on that side.
3026497	3028698	They're all there watching this happen.
3028879	3029339	Exactly.
3031885	3034848	I mean, I don't see it, so I can't say anything.
3034868	3036909	You can relay the information back to us.
3036969	3038871	What do you see?
3038891	3040252	What do you see?
3041093	3041633	What do you see?
3041673	3042334	What do you see?
3042414	3044015	I just go... What's up, like 20?
3044035	3044175	Yeah.
3044195	3045076	So I go... 20?
3060128	3063851	Okay, let's just march in formation.
3065553	3067475	Oh, we're hobgoblins.
3067495	3069016	We're going to march along this wall in formation.
3069036	3074981	I don't want to put us between... because if we get caught... Is this five feet?
3075082	3076303	Each one of these is five feet.
3077023	3079245	Okay, nobody here just starts right here?
3079486	3079746	Yeah.
3087190	3087710	Does it end?
3087950	3089431	They keep going.
3089551	3090991	This hall keeps going.
3091011	3091832	So it's over here?
3092152	3096073	Yeah, basically.
3096273	3097694	We can't see the end or we can't?
3097734	3098234	You can't.
3098294	3099395	It's dark.
3099675	3103376	There are torches, but it's nighttime, so we estimate about 20.
3104857	3107158	You can see that in the torchlight.
3107198	3108858	They're down there.
3108918	3109959	There could be darkness.
3109999	3111519	There could be people in the darkness.
3112160	3114780	I whispered a Gouge.
3123231	3126919	Don't whisper, we gotta get it on tape.
3126959	3128001	He whispers to me.
3130305	3139110	I can cast Darkness, and as long as we stay within the sphere, we can use the wall as a reference so that we're not lost, as long as there's no obstacles along this back wall.
3140031	3140651	We can't see.
3140671	3142873	That's why we use the wall.
3142893	3145154	We can't see out of darkness.
3145214	3149156	Not to mention, darkness isn't like invisibility.
3149317	3151158	It's just a black cloud.
3151418	3152979	Right, that they can't see into.
3153539	3156341	So their hobgoblins are gonna turn around and be like,
3156721	3158542	What the...?
3159422	3161682	Only if Ryan slips.
3161763	3167124	Do you guys want to act like a group of hobgoblins and try to march behind?
3167144	3167824	We're going to use this...
3167884	3169945	I think we should... To who?
3170385	3175366	Guys, I think it's going to be good for the... Guys, I have a negative two charisma.
3176227	3179948	No, no, he means like, yeah, but that might be a plus for hobgoblins.
3184018	3188621	I mean, a sneak attack's gonna take out one or two and they're all gonna know we're there.
3188922	3193645	I think we're better off pretending we belong there and let's just start marching in like we own the place.
3193685	3196347	Yeah, let's just do like a light jog like we're moving, right?
3196588	3197028	That's true.
3197068	3198069	The front's being attacked.
3198129	3199230	We could move like we're in a hustle.
3200254	3202557	I don't know if anybody's got shields.
3202717	3203878	Maybe keep the shields up?
3203898	3204999	I definitely have shields.
3205019	3205760	Start marching in.
3206040	3206521	Who leads?
3206601	3207542	I'm gonna lead.
3207582	3208042	Big guy.
3208062	3209204	He's in front of me.
3209624	3210245	I have a patch.
3215750	3218612	And he's huge, so he's gonna look like he's in charge.
3218652	3219793	Yeah, they're gonna look into the collar.
3219813	3222314	Okay, I grabbed Merrick, plus I'm gonna have my shield.
3222354	3223895	So is this you?
3224255	3225476	Let's do...
3225536	3229698	Whichever we do, I'm going to be on the opposite side, kinda like...
3229778	3230579	I'll be behind you.
3230699	3232940	I don't wanna be seen by the...
3232980	3237403	So, it goes Tyrus, and then Jude is like the little guy... Then put me...
3245146	3247930	And put Folsom on the other side of me with this?
3247950	3254660	I don't know if it matters in terms of running, but can I pick up the hobgoblins' weapon to look more hobgobly?
3254760	3255601	Yeah, sure.
3256562	3260628	And then, Merrick, I'll take back, and then...
3264236	3264657	That's Paul.
3264737	3266378	Are you going to be going up the rear too?
3266659	3269001	Sure.
3269201	3275988	If we have to, if this fails early on, to either A, get back to this door, or B, make it to the other one.
3276509	3280653	Alright, so you guys just start marching down the altar.
3280673	3282074	We're in like a light jog.
3282214	3286278	Yeah, I got that crossbow and I got my shield up.
3287803	3291146	Okay, so you guys start marching down, alright?
3291426	3292487	Anybody speak hobgoblins?
3293548	3295189	No, just do grublins.
3295309	3297090	I bet you the elf does.
3298311	3298832	Come on, Jude.
3299572	3300913	Oh, but I do speak Suel.
3303315	3311602	Okay, so you start marching down here, and Tyrus, this guy turns around and looks at you.
3314830	3315631	What do you want to do?
3315771	3318132	Don't make eye contact.
3318232	3319833	Just keep going.
3319873	3326338	Do you want to signal, or do you want to do anything?
3326418	3328039	Point in the direction he's supposed to be looking.
3328619	3328999	Okay.
3329520	3330901	This is a performance check.
3331481	3332702	And I do have performance.
3332722	3333262	DC 10.
3334363	3335744	Oh, a 10, sorry.
3335764	3336344	No, no, no.
3336364	3339006	You have to roll a 20 and get better than a 10.
3339106	3339386	Okay.
3339506	3341227	Plus 3 to performance.
3341408	3341748	Okay.
3343043	3345506	It was a little weird, but you guys keep moving.
3367089	3375095	You keep marching down, and yes, it's 20 hobgoblins, and you march down.
3380459	3383161	There are weapon racks in between these columns, right?
3383261	3383581	Okay.
3384782	3387804	Should we move them all up?
3396710	3398792	You guys march down 150 feet.
3399072	3400653	There's 20 from here.
3400954	3402915	Past the back of these hobgoblins.
3403416	3404337	Okay?
3405417	3411803	And you begin to approach the end of it.
3413885	3414385	Alright?
3414405	3415746	Paul!
3416186	3416507	Paul!
3423460	3424963	All my ADHD got better.
3424983	3426225	Wait, what are they looking for?
3426346	3427307	Can you get behind me?
3441367	3444430	Dude, you just made it by one point.
3444590	3448053	I think I'm kind of intimidating.
3448073	3449255	That gave me the plus three.
3449275	3452438	You know, it's that extra size that you got.
3452518	3454900	Yeah, you're just all, and he's all.
3455120	3459224	He peed himself a little bit.
3459725	3461787	He went, shit, that guy's big.
3462107	3463068	Goblin politics.
3463108	3463869	Next time I'm leaving.
3470158	3473741	The short ones are always the most dangerous.
3498751	3503854	Roman actually listens to a lot of political stuff on
3522667	3524028	Roblox, though.
3524088	3526049	It's really weird.
3526149	3528090	I mean, he's got a YouTube channel.
3528330	3535093	It's not like it's super active or anything, but he likes YouTube or Roblox.
3535113	3537734	Trying to switch to Minecraft.
3540155	3541836	I think Minecraft was more my generation.
