start	end	text
1869979	1873943	Because Monmurg also, Monmurg is under an embargo.
1874364	1877627	So Monmurg can't just replace these barrels.
1877727	1880330	No, that's exactly what Lord Farrowin was saying.
1880350	1882792	He's been secreting barrels away to his own place.
1882912	1888698	And we have one more area we haven't discovered through those bars.
1888718	1892562	These barrels come in pretty regular supplies from...
1896507	1898349	We could burn the bridge the way we came.
1898529	1901813	We could burn that the way we came.
1901853	1906438	The only way that they can attack us is either A from here or B where the gate is.
1909161	1909462	Right.
1911384	1912726	Could we muscle the...
1914799	1919521	The ballista down and shoot it up that entrance way that we came down in?
1919541	1921042	Can it be maneuvered?
1921462	1924223	Is the ballista only going to shoot down into the bay?
1924383	1925744	Or could it be turn it around?
1925784	1929686	You could flip it around and shoot up towards the stairway.
1929706	1931486	Yeah, absolutely.
1931947	1933267	Ballista in the hallway.
1934168	1935968	That would fuck some shit up.
1937249	1943218	I mean, it would for sure, but that's also, they're gonna only get one, one shot, but it's also one person at a time.
1943298	1946563	Like, we could fireball and blow up the bridge if we need to.
1946983	1948365	We burned that bridge where we came.
1949127	1950829	Go explore behind the iron.
1952371	1958454	Look, if I had an hour, if I had an hour, I got tensors floating discs, so that means I can lift a lot of shit.
1958694	1960935	And I can lift a lot of shit and drag it behind me.
1961275	1967318	The problem is we don't know this place, so wherever we stash any barrels is not, I mean, it'll be found.
1967458	1968979	And I don't recognize any of this part.
1969099	1970600	I've never been in this part of the cave.
1970640	1973961	Well, even if we went to the upper part, it'll be found.
1974021	1975182	Just giving them enough time.
1976002	1980925	So, we either, it seems to me, we either hunker down,
1981911	1992903	Try to heal up, take the hour break that at least a lot of us need, or we push on and roll the fucking dice and try to take out and take control of his men and take the inner keep.
1993684	1997809	Even if we take control of his men and he pops up somewhere, are they going to follow us?
1997949	2000272	No, one of us would have to fucking kill him.
2002060	2003281	I mean like in front of his men.
2003301	2004681	Well, it really depends.
2004781	2006542	Well, hopefully not in front of his men.
2006682	2007202	Well, okay.
2007503	2008203	With me here.
2008723	2009363	That's true.
2009483	2012985	With me here, they're either going to listen to him or me.
2014286	2017147	And that really depends upon the soldier and the captain.
2017527	2021671	Well, like, the guys on the outside garrison already know that he is an agent of Prince Jeon.
2021831	2023873	Like, didn't they already...
2023893	2024613	I'm pretty sure that...
2024633	2030038	So it might be weird, at least, if Lord Farrowind, they'd probably still do because they're Farrowind's troops.
2030058	2034602	If Paul showed up and Farrowind was there and Farrowind said, seize him, they would do what he said.
2034842	2035062	Yeah.
2035242	2035683	Right.
2035723	2036423	No doubt about it.
2036443	2040106	I don't know if we ever dragged it in.
2040146	2040667	I wanted to.
2041710	2043792	Look, we've already spent 30 minutes with the barrel.
2043812	2045153	We gotta make a decision.
2045333	2046454	Even though we're not gonna play here.
2046474	2046874	What's that?
2046894	2047694	Can I see the big shark?
2047895	2048215	Oh yeah.
2049096	2051838	It's just floating there.
2051858	2053099	You can't wait in to get it.
2053119	2054620	It's in the middle of the stuff.
2054640	2055981	Throw some ropes.
2056101	2059163	You can use a grappling hook to do that.
2059443	2061505	We dragged the shark in so we can do that.
2061565	2063286	I'm gonna go ahead and rest while they do it.
2063426	2065388	I'm gonna tell you this will take hours.
2065848	2066208	Oh, it will.
2066809	2067890	This thing weighs
2070171	2070712	Think about it.
2070732	2071973	Just cut it up in the water.
2072113	2074815	Can I shoot the ballista at the shark?
2074935	2079818	Actually, if you wanted to shoot the ballista with a rope tied to it at the shark, you could probably do that.
2079978	2081139	Can I crawl into its mouth?
2081519	2083801	You could absolutely do that if you wanted to.
2083861	2086783	Its mouth is more than big enough to be able to crawl into it.
2086803	2089305	How many ballista bolts are in there?
2089685	2091346	There are 20 that are by the thing.
2091627	2092888	I'm going to shoot at the shark.
2093228	2094369	With a rope attached to it.
2094389	2095670	With a rope attached to it.
2097250	2100871	Okay, so you stick the shark with the rope.
2101452	2101692	Yes.
2102332	2103432	And you want to take a long rest?
2103672	2104393	Or a short rest?
2104593	2105653	I want to take a short rest.
2105713	2108094	While all this is going to go on, I'm going to take a short rest.
2108114	2109335	And a short rest is an hour?
2109495	2109895	It's an hour.
2110035	2110375	An hour.
2110875	2111555	What are you going to do?
2112136	2113096	How bad are you wounded?
2113116	2115357	He's fine, so I'm going to short rest.
2115937	2119718	I'm going to gather around the people short resting and play my song of rest.
2119899	2122339	That's a good man.
2122800	2123540	How many do you have left?
2126123	2128245	I should take a short rest.
2128326	2131710	So this is the shark with an arrow stuck in it with a rope?
2131750	2136355	So you stick the shark with the ballista bolt with a rope in it.
2136375	2138218	And you begin trying to pull it in?
2138238	2139740	How far down is the shark?
2141329	2145414	It's about 50 feet away from where you are, but 20 feet down.
2145434	2147057	You mean tie it off and then chim me down?
2147097	2148478	Yeah, you could do that.
2148498	2149560	The shark weighs it up.
2149680	2150501	Okay, wait, wait, wait.
2150521	2152784	What are you guys, are you guys doing the shark stuff?
2159653	2161054	He's doing short stuff.
2161135	2162596	Everyone else is taking a short rest.
2162616	2163938	No, no, we're not taking a short rest.
2164178	2170566	Me and Paul are going to, we're gonna go up and try to see if we can keep bear wind.
2170586	2171647	We're gonna sneak around.
2171667	2172829	We're gonna sneak around.
2172929	2173830	I can go invisible.
2173850	2175092	He can be like hidden.
2176805	2178166	And we can like go up to the number of levels.
2178186	2180147	Can't you just send the lizard guy around to look around?
2180187	2182988	Yeah, he can send the Humunculus, I can send the Toad.
2183108	2192412	But we can go up further and we can at least try to see if we can intercept Lord Fairwind or identify at least if he's going for the troops on the inner side.
2192832	2193352	We can't.
2193773	2202318	It's too far away to see if he goes for the troops on the outside, but at least the troops on the outside already know that, like, Lord Jeon's family member is here.
2202419	2206021	Okay, so you guys are taking the short rest, and you guys are gonna go look and scout.
2206181	2206882	I'm going down.
2206982	2209023	And you're going and investigating the chart.
2209123	2210824	So let's do the short rest stuff first.
2210864	2211104	Okay.
2211325	2212946	Okay?
2213866	2214327	I just did it.
2214707	2214987	Okay.
2215267	2221091	I did a six die eight plus an extra die eight plus a one die ten plus one six.
2221772	2222132	Jeez.
2222900	2225243	So, I am only down six now.
2225583	2225983	Okay.
2226404	2227205	And that's in one hour?
2227565	2227825	Yes.
2227845	2228406	That's in one hour.
2229587	2231229	So, yeah.
2231889	2232850	I've got 62 hits.
2232890	2234392	We operate as a failsafe, Jules.
2234999	2238601	Tyrus, how many points have you already used for your short rest?
2238661	2239121	None.
2239181	2240141	None, okay, great.
2240402	2241162	So I'm going to use them all.
2241742	2244083	Okay, all three die 10 and one die 6.
2244163	2244944	And one die 6.
2245324	2251006	And I rolled 8, 8, 16, 26 back.
2251026	2251947	26 back, okay.
2252827	2258370	And I'm still... And then do you want to take a short rest, Folsom?
2259690	2260971	You have no hit points off.
2261231	2262672	Okay, so you have no hit points off.
2263217	2264077	No, I haven't been hit yet.
2264317	2264697	Alright.
2264857	2267898	Unless...
2268398	2270219	I don't get anything back with the short rest though.
2270779	2272759	Maybe my barnic inspiration, but...
2272779	2275080	I think that there is something you get back.
2275200	2277741	Maybe barnic inspiration comes back with short rest.
2277761	2278501	Let's check that.
2278801	2281661	And would my song of rest count as a short rest?
2282402	2287083	Or would I be... You can do it as you're short resting.
2310035	2316879	Oh, actually, it's a level five bar.
2317199	2319901	Unfortunately, you have to finish a long rest.
2320581	2321402	Okay.
2321782	2328065	Oh, we're doing the rest first, then we're going to see what happens with you.
2329586	2332608	Okay, so are you going to like watch or obey rest?
2333505	2336106	Yeah, I'm playing my flute while they rest, so I...
2336206	2336426	Okay.
2336907	2338327	Well, are you doing that enhancement thing?
2338387	2339248	And you're getting a rest, too.
2339268	2339948	Yeah, the summer rest.
2339968	2341189	You get an extra six, yeah.
2341729	2342289	A dice six.
2342489	2343750	Do you need to do the enhancement?
2343770	2346732	Because I haven't taken hardly any damage at all.
2346792	2348773	Do you want me to go up there with my frog?
2348953	2349513	Did you hear me?
2350532	2351593	Do you need to take the rest?
2352474	2354255	Oh, I mean, I'm down nine hit points.
2354656	2355837	That's not that much, bro.
2355877	2356998	Well, I don't have that much.
2357018	2357718	I know you don't have that.
2357738	2363924	But a short rest, you get whatever you get back plus this die six from playing the flute, so you'd probably be perfect.
2363944	2366426	You'd definitely be back up to full, probably with one of those.
2366446	2367507	Definitely come down on the short rest, though.
2367527	2369228	Do you have any spells that you used?
2369268	2369348	No.
2370669	2374950	If you don't, then I'd say take the nine and come with me, but you don't have to.
2375670	2376350	I'll take my nine.
2376610	2377030	I want...
2377190	2379271	I... You want to rest?
2379531	2380191	Yeah, I want to rest.
2380211	2381271	Okay, then I'll go by myself.
2381511	2383031	Okay, so Jude's gonna go by himself.
2383071	2384851	You take your short rest, roll the die.
2385932	2387152	One die...
2387332	2387572	Eight.
2387732	2389292	Because I need like four dollars.
2389612	2389992	Six.
2390252	2393733	And a one die six because of the song of rest.
2395193	2395393	Two.
2395713	2395873	Eight.
2396313	2399434	Eight total, so you are down one hit point.
2400442	2400762	Okay.
2401884	2403365	Oh, damn it.
2403826	2404646	You did your rest.
2404907	2405707	I did my rest.
2406428	2407609	You're playing during the rest.
2407649	2409131	No idea where you're going.
2409491	2410472	Okay, so...
2413776	2417919	Merrick, you shimmy down on this rope, which is 50 feet long.
2417939	2425585	They're watching you do it, okay?
2425806	2427227	This is the entertainment, right?
2427307	2431290	And they're also waiting to see if a boat shows up, which is kind of important as well.
2432291	2436354	So you get onto the shark and stand on it.
2437114	2438155	It's kind of like a boat.
2442328	2444491	Nice.
2445432	2446533	So, what do you want to do?
2450618	2451659	I'm standing on the shark.
2453701	2454642	How much submersion?
2456072	2457053	Like how much of the shark is up?
2457153	2458433	Like half the body is floating above?
2458634	2461355	I would say at least two-thirds of the body is up.
2461375	2462496	Two-thirds of the body is up.
2462556	2463977	Well, no, I'm sorry.
2464157	2466238	Two-thirds of the body is submerged.
2466318	2468099	But that's still quite a bit of body.
2468540	2469660	It is quite a bit of body.
2471161	2472362	Was it laying on its side?
2472422	2473403	Is it fin up?
2473463	2474203	Is it belly up?
2474463	2475084	It's belly up.
2475124	2475524	Belly up.
2476004	2477165	Okay.
2477665	2478166	Stand there.
2479116	2479296	I do.
2479336	2486561	I want to cut into it enough where I can get in and see the stomach, but I don't want to do a long thing where it's going to sink it, you know what I'm saying?
2486581	2486842	Right.
2487062	2490544	So basically you're going to try and get to the inside and see what you can find in it.
2490744	2492185	Okay.
2493106	2501732	Alright, so you cut it open and start pulling the interior out, the inside out.
2501933	2503934	I assume I'm familiar with gutting sharks.
2504094	2504614	Totally.
2506845	2512988	And this is just a lot harder because the skin is a lot thicker.
2513449	2519671	This guy's a lot bigger and the parts are all there the way they should be, but it takes a little bit of time.
2520512	2528616	However, you get into the inside of it and you start going through the interior and you pull out a Toli head.
2529736	2531697	It's that guy.
2531777	2532197	He's there.
2532617	2534157	He was obviously...
2534938	2537338	It's not his head, it's actually his torso.
2537418	2539779	I think the shark got away.
2540119	2541219	You go through the rest of it.
2541279	2542300	I'm still looking!
2542340	2543920	I'm just saying what I think.
2543940	2547161	When he pulls up the head, I'm like, ah.
2547321	2550202	You go through it into the contents after about a half hour.
2550222	2552382	I think you're probably throwing this stuff over the side.
2552582	2552883	Sure, sure.
2553283	2554203	There's no fair wind.
2554223	2555003	Got you.
2555043	2555903	I know it.
2556003	2557784	But it is...
2559381	2560481	Boat-like.
2561542	2561862	Oh yeah.
2562382	2562742	Oh yeah.
2564442	2564862	Okay.
2566083	2566443	What?
2567543	2567943	Okay.
2569084	2576286	The big shirt was like- He's gonna go Captain- Oh, he's gonna go Captain- He's standing on it like, hmm.
2576406	2576906	Bro.
2577566	2580127	He's getting open and wiggling in.
2580207	2581067	Yay!
2581347	2584028	We'll sail this back to Monmurg, man.
2584948	2585868	Tie the barrels on it.
2585888	2586468	Interesting.
2586508	2587189	Just go.
2587209	2588649	Tie the barrels on it.
2589968	2593037	I cast Invisible and I go back up and down to her.
2593719	2596567	Jude and I will be gone for a little bit.
2596607	2597369	I'll be right back.
